3fbefb099e4a19c662954761aac6c9c36d172a70,d95e4ad9bfa774ce50585aaf6924efc653d17ddf
87020477ae6175b6eb1010470a9a80c353337984,36017582402dfb9123264157d012085bd6eb4cda
05d687ef000ae172b27739d15ad9621748fe3f63,643d976e7f8eb3e1796abedbdf087c5219de6002
f1f956836dfb753aaa5d6d20bd60e3f1a1453e31,708ec7b911f7b301ed66924763232bdd8690e40d
1bc42c66a18262dce46770345698cc8bbb58fdf3,c23111f1518c97a2d8155f094f1ee8441c222ef5
e76dabafbc4fc98d96ea707940d4eb0ecb8fe6b0,46eecfca52fadbeb6f8d35d6767989b58c8c097c
5bf5691bd1d0bf3e48eca064bdcd43eeea5093d4,1f18618133c2f3cb67e10fb1a5c53286aad3592e
210792cc268113438b292a95fdde226f4ed5ab64,1a02f86ea27b54fa48648c1882b89ce7cbfdf21f
c66f432e17334553bf10d17b75db3d625e107f64,079ab301854c592835ca6ceb4548b68669e9bd5b
ad757f28d108b56a76fa2e87788d776971f0e573,98e1f5a67ffbfedbf7eefbb67885851f3d91f097
be957b34231f7683ae31525f38cf91311f87d52e,9fe68b23c05a23e356df0d967b0c7f60762b8814
cdf926498235a849ad7dfc04a5b99b8454b2b519,34e87290fa943933dfdd69760b3f6ee2e13353f3
58d0aa4bc2c3e980fe489a1efa9ccbc5e79242c0,6df821d4f9819e78337168aa28b5404e63c8d39f
d843dfd26c5ee4d7c74e7469870a4fb89c627828,849f5abd11ed3366a21dbb573061a635a9961c87
cf3b6fbb3f1bbcd616d90b26b081aa01a638137f,34e9df7f9d1333bdcc9dc83a3ec729d10cfdf299
